     # analyt      conj_grad  pre_conj_grad
      -0.003686    -0.00372362    -0.00372362
      -0.004578    -0.00462332    -0.00462332
      -0.005346    -0.00539224    -0.00539224
      -0.005993    -0.00604941    -0.00604941
      -0.006551    -0.00661083    -0.00661083
      -0.007034    -0.00709055    -0.00709055
      -0.007441     -0.0075001     -0.0075001
       -0.00779    -0.00784995    -0.00784995
      -0.008093    -0.00814836    -0.00814836
      -0.008349     -0.0084031     -0.0084031
      -0.008566    -0.00862018    -0.00862018
      -0.008756     -0.0088052     -0.0088052
      -0.008917    -0.00896279    -0.00896279
      -0.009052    -0.00909669    -0.00909669
      -0.009169    -0.00921068    -0.00921068
      -0.009271    -0.00930722    -0.00930722
      -0.009354    -0.00938905    -0.00938905
      -0.009426    -0.00945836    -0.00945836
      -0.009489    -0.00951655    -0.00951655
       -0.00954    -0.00956561    -0.00956561
      -0.009583    -0.00960677    -0.00960677
      -0.009622    -0.00964072    -0.00964072
      -0.009652    -0.00966891    -0.00966891
      -0.009676    -0.00969221    -0.00969221
      -0.009698    -0.00971072    -0.00971072
      -0.009715    -0.00972519    -0.00972519
      -0.009726    -0.00973664    -0.00973664
      -0.009737    -0.00974528    -0.00974528
      -0.009744    -0.00975089    -0.00975089
      -0.009745    -0.00975353    -0.00975353
      -0.009745    -0.00975353    -0.00975353
      -0.009744    -0.00975089    -0.00975089
      -0.009737    -0.00974528    -0.00974528
      -0.009726    -0.00973664    -0.00973664
      -0.009715    -0.00972519    -0.00972519
      -0.009698    -0.00971072    -0.00971072
      -0.009676    -0.00969221    -0.00969221
      -0.009652    -0.00966891    -0.00966891
      -0.009622    -0.00964072    -0.00964072
      -0.009583    -0.00960677    -0.00960677
       -0.00954    -0.00956561    -0.00956561
      -0.009489    -0.00951655    -0.00951655
      -0.009426    -0.00945836    -0.00945836
      -0.009354    -0.00938905    -0.00938905
      -0.009271    -0.00930722    -0.00930722
      -0.009169    -0.00921068    -0.00921068
      -0.009052    -0.00909669    -0.00909669
      -0.008917    -0.00896279    -0.00896279
      -0.008756     -0.0088052     -0.0088052
      -0.008566    -0.00862018    -0.00862018
      -0.008349     -0.0084031     -0.0084031
      -0.008093    -0.00814836    -0.00814836
       -0.00779    -0.00784995    -0.00784995
      -0.007441     -0.0075001     -0.0075001
      -0.007034    -0.00709055    -0.00709055
      -0.006551    -0.00661083    -0.00661083
      -0.005993    -0.00604941    -0.00604941
      -0.005346    -0.00539224    -0.00539224
      -0.004578    -0.00462332    -0.00462332
      -0.003686    -0.00372362    -0.00372362
      -0.002659    -0.00267115    -0.00267115
      -0.001434    -0.00143999    -0.00143999
      -0.001435    -0.00143969    -0.00143969
       -0.00266     -0.0026705     -0.0026705
      -0.003687    -0.00372273    -0.00372273
      -0.004579    -0.00462207    -0.00462207
      -0.005346    -0.00539081    -0.00539081
      -0.005994    -0.00604763    -0.00604763
      -0.006552    -0.00660893    -0.00660893
      -0.007034    -0.00708835    -0.00708835
      -0.007441    -0.00749785    -0.00749785
       -0.00779    -0.00784747    -0.00784747
      -0.008093    -0.00814587    -0.00814587
      -0.008349    -0.00840049    -0.00840049
      -0.008566    -0.00861757    -0.00861757
      -0.008755    -0.00880255    -0.00880255
      -0.008916    -0.00896015    -0.00896015
      -0.009051    -0.00909405    -0.00909405
      -0.009169    -0.00920803    -0.00920803
       -0.00927    -0.00930458    -0.00930458
      -0.009353     -0.0093864     -0.0093864
      -0.009425    -0.00945572    -0.00945572
      -0.009488    -0.00951391    -0.00951391
      -0.009539    -0.00956297    -0.00956297
      -0.009582    -0.00960412    -0.00960412
       -0.00962    -0.00963808    -0.00963808
      -0.009651    -0.00966627    -0.00966627
      -0.009675    -0.00968956    -0.00968956
      -0.009697    -0.00970807    -0.00970807
      -0.009714    -0.00972254    -0.00972254
      -0.009725    -0.00973399    -0.00973399
      -0.009735    -0.00974264    -0.00974264
      -0.009742    -0.00974824    -0.00974824
      -0.009744    -0.00975089    -0.00975089
      -0.009744    -0.00975089    -0.00975089
      -0.009742    -0.00974824    -0.00974824
      -0.009735    -0.00974264    -0.00974264
      -0.009725    -0.00973399    -0.00973399
      -0.009714    -0.00972254    -0.00972254
      -0.009697    -0.00970807    -0.00970807
      -0.009675    -0.00968956    -0.00968956
      -0.009651    -0.00966627    -0.00966627
       -0.00962    -0.00963808    -0.00963808
      -0.009582    -0.00960412    -0.00960412
      -0.009539    -0.00956297    -0.00956297
      -0.009488    -0.00951391    -0.00951391
      -0.009425    -0.00945572    -0.00945572
      -0.009353     -0.0093864     -0.0093864
       -0.00927    -0.00930458    -0.00930458
      -0.009169    -0.00920803    -0.00920803
      -0.009051    -0.00909405    -0.00909405
      -0.008916    -0.00896015    -0.00896015
      -0.008755    -0.00880255    -0.00880255
      -0.008566    -0.00861757    -0.00861757
      -0.008349    -0.00840049    -0.00840049
      -0.008093    -0.00814587    -0.00814587
       -0.00779    -0.00784747    -0.00784747
      -0.007441    -0.00749785    -0.00749785
      -0.007034    -0.00708835    -0.00708835
      -0.006552    -0.00660893    -0.00660893
      -0.005994    -0.00604763    -0.00604763
      -0.005346    -0.00539081    -0.00539081
      -0.004579    -0.00462207    -0.00462207
      -0.003687    -0.00372273    -0.00372273
       -0.00266     -0.0026705     -0.0026705
      -0.001435    -0.00143969    -0.00143969
      -0.001434    -0.00143908    -0.00143908
      -0.002659    -0.00266936    -0.00266936
      -0.003685    -0.00372093    -0.00372093
      -0.004576    -0.00461983    -0.00461983
      -0.005343    -0.00538787    -0.00538787
       -0.00599    -0.00604438    -0.00604438
      -0.006548    -0.00660501    -0.00660501
       -0.00703    -0.00708422    -0.00708422
      -0.007437    -0.00749313    -0.00749313
      -0.007785    -0.00784267    -0.00784267
      -0.008088    -0.00814061    -0.00814061
      -0.008344    -0.00839521    -0.00839521
       -0.00856    -0.00861204    -0.00861204
       -0.00875    -0.00879703    -0.00879703
      -0.008911    -0.00895454    -0.00895454
      -0.009045    -0.00908844    -0.00908844
      -0.009162    -0.00920242    -0.00920242
      -0.009263    -0.00929897    -0.00929897
      -0.009346     -0.0093808     -0.0093808
      -0.009418    -0.00945011    -0.00945011
      -0.009481     -0.0095083     -0.0095083
      -0.009532    -0.00955736    -0.00955736
      -0.009575    -0.00959852    -0.00959852
      -0.009614    -0.00963247    -0.00963247
      -0.009644    -0.00966066    -0.00966066
      -0.009668    -0.00968396    -0.00968396
       -0.00969    -0.00970247    -0.00970247
      -0.009707    -0.00971694    -0.00971694
      -0.009718    -0.00972839    -0.00972839
      -0.009728    -0.00973703    -0.00973703
      -0.009735    -0.00974264    -0.00974264
      -0.009737    -0.00974528    -0.00974528
      -0.009737    -0.00974528    -0.00974528
      -0.009735    -0.00974264    -0.00974264
      -0.009728    -0.00973703    -0.00973703
      -0.009718    -0.00972839    -0.00972839
      -0.009707    -0.00971694    -0.00971694
       -0.00969    -0.00970247    -0.00970247
      -0.009668    -0.00968396    -0.00968396
      -0.009644    -0.00966066    -0.00966066
      -0.009614    -0.00963247    -0.00963247
      -0.009575    -0.00959852    -0.00959852
      -0.009532    -0.00955736    -0.00955736
      -0.009481     -0.0095083     -0.0095083
      -0.009418    -0.00945011    -0.00945011
      -0.009346     -0.0093808     -0.0093808
      -0.009263    -0.00929897    -0.00929897
      -0.009162    -0.00920242    -0.00920242
      -0.009045    -0.00908844    -0.00908844
      -0.008911    -0.00895454    -0.00895454
       -0.00875    -0.00879703    -0.00879703
       -0.00856    -0.00861204    -0.00861204
      -0.008344    -0.00839521    -0.00839521
      -0.008088    -0.00814061    -0.00814061
      -0.007785    -0.00784267    -0.00784267
      -0.007437    -0.00749313    -0.00749313
       -0.00703    -0.00708422    -0.00708422
      -0.006548    -0.00660501    -0.00660501
       -0.00599    -0.00604438    -0.00604438
      -0.005343    -0.00538787    -0.00538787
      -0.004576    -0.00461983    -0.00461983
      -0.003685    -0.00372093    -0.00372093
      -0.002659    -0.00266936    -0.00266936
      -0.001434    -0.00143908    -0.00143908
      -0.001433    -0.00143829    -0.00143829
      -0.002657    -0.00266775    -0.00266775
      -0.003683     -0.0037186     -0.0037186
      -0.004573    -0.00461664    -0.00461664
       -0.00534    -0.00538407    -0.00538407
      -0.005986    -0.00603969    -0.00603969
      -0.006543    -0.00659985    -0.00659985
      -0.007025    -0.00707817    -0.00707817
      -0.007432    -0.00748679    -0.00748679
      -0.007779    -0.00783545    -0.00783545
      -0.008082    -0.00813329    -0.00813329
      -0.008337    -0.00838716    -0.00838716
      -0.008553    -0.00860399    -0.00860399
      -0.008742    -0.00878852    -0.00878852
      -0.008903    -0.00894605    -0.00894605
      -0.009037     -0.0090798     -0.0090798
      -0.009154    -0.00919378    -0.00919378
      -0.009255    -0.00929033    -0.00929033
      -0.009337    -0.00937215    -0.00937215
      -0.009409    -0.00944146    -0.00944146
      -0.009472    -0.00949966    -0.00949966
      -0.009523    -0.00954871    -0.00954871
      -0.009565    -0.00958987    -0.00958987
      -0.009604    -0.00962383    -0.00962383
      -0.009634    -0.00965201    -0.00965201
      -0.009658    -0.00967531    -0.00967531
       -0.00968    -0.00969382    -0.00969382
      -0.009697    -0.00970829    -0.00970829
      -0.009708    -0.00971974    -0.00971974
      -0.009718    -0.00972839    -0.00972839
      -0.009725    -0.00973399    -0.00973399
      -0.009726    -0.00973664    -0.00973664
      -0.009726    -0.00973664    -0.00973664
      -0.009725    -0.00973399    -0.00973399
      -0.009718    -0.00972839    -0.00972839
      -0.009708    -0.00971974    -0.00971974
      -0.009697    -0.00970829    -0.00970829
       -0.00968    -0.00969382    -0.00969382
      -0.009658    -0.00967531    -0.00967531
      -0.009634    -0.00965201    -0.00965201
      -0.009604    -0.00962383    -0.00962383
      -0.009565    -0.00958987    -0.00958987
      -0.009523    -0.00954871    -0.00954871
      -0.009472    -0.00949966    -0.00949966
      -0.009409    -0.00944146    -0.00944146
      -0.009337    -0.00937215    -0.00937215
      -0.009255    -0.00929033    -0.00929033
      -0.009154    -0.00919378    -0.00919378
      -0.009037     -0.0090798     -0.0090798
      -0.008903    -0.00894605    -0.00894605
      -0.008742    -0.00878852    -0.00878852
      -0.008553    -0.00860399    -0.00860399
      -0.008337    -0.00838716    -0.00838716
      -0.008082    -0.00813329    -0.00813329
      -0.007779    -0.00783545    -0.00783545
      -0.007432    -0.00748679    -0.00748679
      -0.007025    -0.00707817    -0.00707817
      -0.006543    -0.00659985    -0.00659985
      -0.005986    -0.00603969    -0.00603969
       -0.00534    -0.00538407    -0.00538407
      -0.004573    -0.00461664    -0.00461664
      -0.003683     -0.0037186     -0.0037186
      -0.002657    -0.00266775    -0.00266775
      -0.001433    -0.00143829    -0.00143829
      -0.001433    -0.00143736    -0.00143736
      -0.002657    -0.00266588    -0.00266588
      -0.003682    -0.00371582    -0.00371582
      -0.004571    -0.00461296    -0.00461296
      -0.005338     -0.0053795     -0.0053795
      -0.005983     -0.0060343     -0.0060343
       -0.00654    -0.00659355    -0.00659355
      -0.007021    -0.00707121    -0.00707121
      -0.007426    -0.00747887    -0.00747887
      -0.007774    -0.00782712    -0.00782712
      -0.008075    -0.00812392    -0.00812392
       -0.00833    -0.00837764    -0.00837764
      -0.008546    -0.00859348    -0.00859348
      -0.008734    -0.00877803    -0.00877803
      -0.008894    -0.00893484    -0.00893484
      -0.009028    -0.00906863    -0.00906863
      -0.009145    -0.00918233    -0.00918233
      -0.009246    -0.00927888    -0.00927888
      -0.009328     -0.0093607     -0.0093607
      -0.009399    -0.00943001    -0.00943001
      -0.009462    -0.00948821    -0.00948821
      -0.009512    -0.00953726    -0.00953726
      -0.009555    -0.00957842    -0.00957842
      -0.009593    -0.00961237    -0.00961237
      -0.009623    -0.00964056    -0.00964056
      -0.009647    -0.00966386    -0.00966386
      -0.009669    -0.00968237    -0.00968237
      -0.009686    -0.00969684    -0.00969684
      -0.009697    -0.00970829    -0.00970829
      -0.009707    -0.00971694    -0.00971694
      -0.009714    -0.00972254    -0.00972254
      -0.009715    -0.00972519    -0.00972519
      -0.009715    -0.00972519    -0.00972519
      -0.009714    -0.00972254    -0.00972254
      -0.009707    -0.00971694    -0.00971694
      -0.009697    -0.00970829    -0.00970829
      -0.009686    -0.00969684    -0.00969684
      -0.009669    -0.00968237    -0.00968237
      -0.009647    -0.00966386    -0.00966386
      -0.009623    -0.00964056    -0.00964056
      -0.009593    -0.00961237    -0.00961237
      -0.009555    -0.00957842    -0.00957842
      -0.009512    -0.00953726    -0.00953726
      -0.009462    -0.00948821    -0.00948821
      -0.009399    -0.00943001    -0.00943001
      -0.009328     -0.0093607     -0.0093607
      -0.009246    -0.00927888    -0.00927888
      -0.009145    -0.00918233    -0.00918233
      -0.009028    -0.00906863    -0.00906863
      -0.008894    -0.00893484    -0.00893484
      -0.008734    -0.00877803    -0.00877803
      -0.008546    -0.00859348    -0.00859348
       -0.00833    -0.00837764    -0.00837764
      -0.008075    -0.00812392    -0.00812392
      -0.007774    -0.00782712    -0.00782712
      -0.007426    -0.00747887    -0.00747887
      -0.007021    -0.00707121    -0.00707121
       -0.00654    -0.00659355    -0.00659355
      -0.005983     -0.0060343     -0.0060343
      -0.005338     -0.0053795     -0.0053795
      -0.004571    -0.00461296    -0.00461296
      -0.003682    -0.00371582    -0.00371582
      -0.002657    -0.00266588    -0.00266588
      -0.001433    -0.00143736    -0.00143736
      -0.001432    -0.00143622    -0.00143622
      -0.002654    -0.00266364    -0.00266364
      -0.003678    -0.00371242    -0.00371242
      -0.004567    -0.00460855    -0.00460855
      -0.005332    -0.00537395    -0.00537395
      -0.005977    -0.00602785    -0.00602785
      -0.006532    -0.00658604    -0.00658604
      -0.007012    -0.00706287    -0.00706287
      -0.007417    -0.00746961    -0.00746961
      -0.007764    -0.00781701    -0.00781701
      -0.008065    -0.00811318    -0.00811318
      -0.008319     -0.0083659     -0.0083659
      -0.008534    -0.00858147    -0.00858147
      -0.008722    -0.00876489    -0.00876489
      -0.008881    -0.00892173    -0.00892173
      -0.009014    -0.00905453    -0.00905453
      -0.009131    -0.00916833    -0.00916833
      -0.009231    -0.00926441    -0.00926441
      -0.009313    -0.00934623    -0.00934623
      -0.009384    -0.00941554    -0.00941554
      -0.009447    -0.00947374    -0.00947374
      -0.009497    -0.00952279    -0.00952279
      -0.009539    -0.00956395    -0.00956395
      -0.009577     -0.0095979     -0.0095979
      -0.009607    -0.00962609    -0.00962609
      -0.009631    -0.00964939    -0.00964939
      -0.009652     -0.0096679     -0.0096679
      -0.009669    -0.00968237    -0.00968237
       -0.00968    -0.00969382    -0.00969382
       -0.00969    -0.00970247    -0.00970247
      -0.009697    -0.00970807    -0.00970807
      -0.009698    -0.00971072    -0.00971072
      -0.009698    -0.00971072    -0.00971072
      -0.009697    -0.00970807    -0.00970807
       -0.00969    -0.00970247    -0.00970247
       -0.00968    -0.00969382    -0.00969382
      -0.009669    -0.00968237    -0.00968237
      -0.009652     -0.0096679     -0.0096679
      -0.009631    -0.00964939    -0.00964939
      -0.009607    -0.00962609    -0.00962609
      -0.009577     -0.0095979     -0.0095979
      -0.009539    -0.00956395    -0.00956395
      -0.009497    -0.00952279    -0.00952279
      -0.009447    -0.00947374    -0.00947374
      -0.009384    -0.00941554    -0.00941554
      -0.009313    -0.00934623    -0.00934623
      -0.009231    -0.00926441    -0.00926441
      -0.009131    -0.00916833    -0.00916833
      -0.009014    -0.00905453    -0.00905453
      -0.008881    -0.00892173    -0.00892173
      -0.008722    -0.00876489    -0.00876489
      -0.008534    -0.00858147    -0.00858147
      -0.008319     -0.0083659     -0.0083659
      -0.008065    -0.00811318    -0.00811318
      -0.007764    -0.00781701    -0.00781701
      -0.007417    -0.00746961    -0.00746961
      -0.007012    -0.00706287    -0.00706287
      -0.006532    -0.00658604    -0.00658604
      -0.005977    -0.00602785    -0.00602785
      -0.005332    -0.00537395    -0.00537395
      -0.004567    -0.00460855    -0.00460855
      -0.003678    -0.00371242    -0.00371242
      -0.002654    -0.00266364    -0.00266364
      -0.001432    -0.00143622    -0.00143622
       -0.00143    -0.00143477    -0.00143477
       -0.00265    -0.00266076    -0.00266076
      -0.003673    -0.00370815    -0.00370815
       -0.00456    -0.00460288    -0.00460288
      -0.005324      -0.005367      -0.005367
      -0.005968    -0.00601954    -0.00601954
      -0.006522    -0.00657664    -0.00657664
      -0.007001    -0.00705218    -0.00705218
      -0.007405    -0.00745804    -0.00745804
       -0.00775    -0.00780426    -0.00780426
       -0.00805     -0.0080997     -0.0080997
      -0.008303    -0.00835148    -0.00835148
      -0.008518    -0.00856626    -0.00856626
      -0.008705    -0.00874918    -0.00874918
      -0.008864    -0.00890495    -0.00890495
      -0.008996    -0.00903775    -0.00903775
      -0.009112    -0.00915033    -0.00915033
      -0.009212    -0.00924661    -0.00924661
      -0.009293    -0.00932772    -0.00932772
      -0.009364    -0.00939704    -0.00939704
      -0.009426    -0.00945523    -0.00945523
      -0.009476    -0.00950429    -0.00950429
      -0.009518    -0.00954544    -0.00954544
      -0.009556     -0.0095794     -0.0095794
      -0.009586    -0.00960759    -0.00960759
      -0.009609    -0.00963088    -0.00963088
      -0.009631    -0.00964939    -0.00964939
      -0.009647    -0.00966386    -0.00966386
      -0.009658    -0.00967531    -0.00967531
      -0.009668    -0.00968396    -0.00968396
      -0.009675    -0.00968956    -0.00968956
      -0.009676    -0.00969221    -0.00969221
      -0.009676    -0.00969221    -0.00969221
      -0.009675    -0.00968956    -0.00968956
      -0.009668    -0.00968396    -0.00968396
      -0.009658    -0.00967531    -0.00967531
      -0.009647    -0.00966386    -0.00966386
      -0.009631    -0.00964939    -0.00964939
      -0.009609    -0.00963088    -0.00963088
      -0.009586    -0.00960759    -0.00960759
      -0.009556     -0.0095794     -0.0095794
      -0.009518    -0.00954544    -0.00954544
      -0.009476    -0.00950429    -0.00950429
      -0.009426    -0.00945523    -0.00945523
      -0.009364    -0.00939704    -0.00939704
      -0.009293    -0.00932772    -0.00932772
      -0.009212    -0.00924661    -0.00924661
      -0.009112    -0.00915033    -0.00915033
      -0.008996    -0.00903775    -0.00903775
      -0.008864    -0.00890495    -0.00890495
      -0.008705    -0.00874918    -0.00874918
      -0.008518    -0.00856626    -0.00856626
      -0.008303    -0.00835148    -0.00835148
       -0.00805     -0.0080997     -0.0080997
       -0.00775    -0.00780426    -0.00780426
      -0.007405    -0.00745804    -0.00745804
      -0.007001    -0.00705218    -0.00705218
      -0.006522    -0.00657664    -0.00657664
      -0.005968    -0.00601954    -0.00601954
      -0.005324      -0.005367      -0.005367
       -0.00456    -0.00460288    -0.00460288
      -0.003673    -0.00370815    -0.00370815
       -0.00265    -0.00266076    -0.00266076
       -0.00143    -0.00143477    -0.00143477
      -0.001429    -0.00143303    -0.00143303
      -0.002648    -0.00265725    -0.00265725
      -0.003669    -0.00370296    -0.00370296
      -0.004555    -0.00459596    -0.00459596
      -0.005317    -0.00535851    -0.00535851
      -0.005959     -0.0060094     -0.0060094
      -0.006512    -0.00656504    -0.00656504
       -0.00699    -0.00703911    -0.00703911
      -0.007393     -0.0074436     -0.0074436
      -0.007737    -0.00778865    -0.00778865
      -0.008036    -0.00808277    -0.00808277
      -0.008288    -0.00833375    -0.00833375
      -0.008501    -0.00854731    -0.00854731
      -0.008688    -0.00872963    -0.00872963
      -0.008846    -0.00888458    -0.00888458
      -0.008977    -0.00901653    -0.00901653
      -0.009093      -0.009129      -0.009129
      -0.009191    -0.00922397    -0.00922397
      -0.009272     -0.0093054     -0.0093054
      -0.009343    -0.00937374    -0.00937374
      -0.009404    -0.00943193    -0.00943193
      -0.009454    -0.00948099    -0.00948099
      -0.009495    -0.00952215    -0.00952215
      -0.009533     -0.0095561     -0.0095561
      -0.009562    -0.00958429    -0.00958429
      -0.009586    -0.00960759    -0.00960759
      -0.009607    -0.00962609    -0.00962609
      -0.009623    -0.00964056    -0.00964056
      -0.009634    -0.00965201    -0.00965201
      -0.009644    -0.00966066    -0.00966066
      -0.009651    -0.00966627    -0.00966627
      -0.009652    -0.00966891    -0.00966891
      -0.009652    -0.00966891    -0.00966891
      -0.009651    -0.00966627    -0.00966627
      -0.009644    -0.00966066    -0.00966066
      -0.009634    -0.00965201    -0.00965201
      -0.009623    -0.00964056    -0.00964056
      -0.009607    -0.00962609    -0.00962609
      -0.009586    -0.00960759    -0.00960759
      -0.009562    -0.00958429    -0.00958429
      -0.009533     -0.0095561     -0.0095561
      -0.009495    -0.00952215    -0.00952215
      -0.009454    -0.00948099    -0.00948099
      -0.009404    -0.00943193    -0.00943193
      -0.009343    -0.00937374    -0.00937374
      -0.009272     -0.0093054     -0.0093054
      -0.009191    -0.00922397    -0.00922397
      -0.009093      -0.009129      -0.009129
      -0.008977    -0.00901653    -0.00901653
      -0.008846    -0.00888458    -0.00888458
      -0.008688    -0.00872963    -0.00872963
      -0.008501    -0.00854731    -0.00854731
      -0.008288    -0.00833375    -0.00833375
      -0.008036    -0.00808277    -0.00808277
      -0.007737    -0.00778865    -0.00778865
      -0.007393     -0.0074436     -0.0074436
       -0.00699    -0.00703911    -0.00703911
      -0.006512    -0.00656504    -0.00656504
      -0.005959     -0.0060094     -0.0060094
      -0.005317    -0.00535851    -0.00535851
      -0.004555    -0.00459596    -0.00459596
      -0.003669    -0.00370296    -0.00370296
      -0.002648    -0.00265725    -0.00265725
      -0.001429    -0.00143303    -0.00143303
      -0.001427    -0.00143099    -0.00143099
      -0.002645    -0.00265319    -0.00265319
      -0.003664    -0.00369689    -0.00369689
      -0.004547    -0.00458795    -0.00458795
      -0.005308    -0.00534855    -0.00534855
      -0.005948    -0.00599767    -0.00599767
      -0.006499    -0.00655144    -0.00655144
      -0.006975    -0.00702395    -0.00702395
      -0.007376    -0.00742669    -0.00742669
      -0.007719    -0.00777037    -0.00777037
      -0.008017    -0.00806295    -0.00806295
      -0.008267    -0.00831266    -0.00831266
       -0.00848     -0.0085251     -0.0085251
      -0.008665    -0.00870612    -0.00870612
      -0.008822    -0.00886045    -0.00886045
      -0.008953    -0.00899128    -0.00899128
      -0.009067    -0.00910317    -0.00910317
      -0.009165    -0.00919779    -0.00919779
      -0.009246    -0.00927798    -0.00927798
      -0.009315    -0.00934677    -0.00934677
      -0.009376    -0.00940374    -0.00940374
      -0.009425     -0.0094528     -0.0094528
      -0.009467    -0.00949396    -0.00949396
      -0.009504    -0.00952791    -0.00952791
      -0.009533     -0.0095561     -0.0095561
      -0.009556     -0.0095794     -0.0095794
      -0.009577     -0.0095979     -0.0095979
      -0.009593    -0.00961237    -0.00961237
      -0.009604    -0.00962383    -0.00962383
      -0.009614    -0.00963247    -0.00963247
       -0.00962    -0.00963808    -0.00963808
      -0.009622    -0.00964072    -0.00964072
      -0.009622    -0.00964072    -0.00964072
       -0.00962    -0.00963808    -0.00963808
      -0.009614    -0.00963247    -0.00963247
      -0.009604    -0.00962383    -0.00962383
      -0.009593    -0.00961237    -0.00961237
      -0.009577     -0.0095979     -0.0095979
      -0.009556     -0.0095794     -0.0095794
      -0.009533     -0.0095561     -0.0095561
      -0.009504    -0.00952791    -0.00952791
      -0.009467    -0.00949396    -0.00949396
      -0.009425     -0.0094528     -0.0094528
      -0.009376    -0.00940374    -0.00940374
      -0.009315    -0.00934677    -0.00934677
      -0.009246    -0.00927798    -0.00927798
      -0.009165    -0.00919779    -0.00919779
      -0.009067    -0.00910317    -0.00910317
      -0.008953    -0.00899128    -0.00899128
      -0.008822    -0.00886045    -0.00886045
      -0.008665    -0.00870612    -0.00870612
       -0.00848     -0.0085251     -0.0085251
      -0.008267    -0.00831266    -0.00831266
      -0.008017    -0.00806295    -0.00806295
      -0.007719    -0.00777037    -0.00777037
      -0.007376    -0.00742669    -0.00742669
      -0.006975    -0.00702395    -0.00702395
      -0.006499    -0.00655144    -0.00655144
      -0.005948    -0.00599767    -0.00599767
      -0.005308    -0.00534855    -0.00534855
      -0.004547    -0.00458795    -0.00458795
      -0.003664    -0.00369689    -0.00369689
      -0.002645    -0.00265319    -0.00265319
      -0.001427    -0.00143099    -0.00143099
      -0.001423    -0.00142851    -0.00142851
      -0.002638    -0.00264829    -0.00264829
      -0.003654    -0.00368954    -0.00368954
      -0.004536    -0.00457831    -0.00457831
      -0.005294    -0.00533658    -0.00533658
      -0.005932    -0.00598359    -0.00598359
      -0.006481    -0.00653521    -0.00653521
      -0.006955    -0.00700579    -0.00700579
      -0.007354    -0.00740667    -0.00740667
      -0.007695    -0.00774856    -0.00774856
      -0.007991    -0.00803964    -0.00803964
      -0.008241    -0.00828765    -0.00828765
      -0.008451     -0.0084989     -0.0084989
      -0.008635    -0.00867846    -0.00867846
      -0.008791    -0.00883163    -0.00883163
      -0.008921    -0.00896157    -0.00896157
      -0.009034    -0.00907219    -0.00907219
      -0.009132    -0.00916639    -0.00916639
      -0.009211    -0.00924591    -0.00924591
       -0.00928    -0.00931365    -0.00931365
      -0.009341    -0.00937118    -0.00937118
      -0.009389    -0.00941885    -0.00941885
       -0.00943       -0.00946       -0.00946
      -0.009467    -0.00949396    -0.00949396
      -0.009495    -0.00952215    -0.00952215
      -0.009518    -0.00954544    -0.00954544
      -0.009539    -0.00956395    -0.00956395
      -0.009555    -0.00957842    -0.00957842
      -0.009565    -0.00958987    -0.00958987
      -0.009575    -0.00959852    -0.00959852
      -0.009582    -0.00960412    -0.00960412
      -0.009583    -0.00960677    -0.00960677
      -0.009583    -0.00960677    -0.00960677
      -0.009582    -0.00960412    -0.00960412
      -0.009575    -0.00959852    -0.00959852
      -0.009565    -0.00958987    -0.00958987
      -0.009555    -0.00957842    -0.00957842
      -0.009539    -0.00956395    -0.00956395
      -0.009518    -0.00954544    -0.00954544
      -0.009495    -0.00952215    -0.00952215
      -0.009467    -0.00949396    -0.00949396
       -0.00943       -0.00946       -0.00946
      -0.009389    -0.00941885    -0.00941885
      -0.009341    -0.00937118    -0.00937118
       -0.00928    -0.00931365    -0.00931365
      -0.009211    -0.00924591    -0.00924591
      -0.009132    -0.00916639    -0.00916639
      -0.009034    -0.00907219    -0.00907219
      -0.008921    -0.00896157    -0.00896157
      -0.008791    -0.00883163    -0.00883163
      -0.008635    -0.00867846    -0.00867846
      -0.008451     -0.0084989     -0.0084989
      -0.008241    -0.00828765    -0.00828765
      -0.007991    -0.00803964    -0.00803964
      -0.007695    -0.00774856    -0.00774856
      -0.007354    -0.00740667    -0.00740667
      -0.006955    -0.00700579    -0.00700579
      -0.006481    -0.00653521    -0.00653521
      -0.005932    -0.00598359    -0.00598359
      -0.005294    -0.00533658    -0.00533658
      -0.004536    -0.00457831    -0.00457831
      -0.003654    -0.00368954    -0.00368954
      -0.002638    -0.00264829    -0.00264829
      -0.001423    -0.00142851    -0.00142851
      -0.001421    -0.00142551    -0.00142551
      -0.002633    -0.00264232    -0.00264232
      -0.003646    -0.00368065    -0.00368065
      -0.004525    -0.00456655    -0.00456655
      -0.005281    -0.00532207    -0.00532207
      -0.005916    -0.00596638    -0.00596638
      -0.006462    -0.00651553    -0.00651553
      -0.006934    -0.00698363    -0.00698363
      -0.007331    -0.00738239    -0.00738239
       -0.00767    -0.00772205    -0.00772205
      -0.007964    -0.00801133    -0.00801133
      -0.008211    -0.00825749    -0.00825749
       -0.00842    -0.00846712    -0.00846712
      -0.008603    -0.00864536    -0.00864536
      -0.008757    -0.00879696    -0.00879696
      -0.008886    -0.00892593    -0.00892593
      -0.008998    -0.00903535    -0.00903535
      -0.009094    -0.00912837    -0.00912837
      -0.009173    -0.00920745    -0.00920745
      -0.009241    -0.00927418    -0.00927418
      -0.009301    -0.00933086    -0.00933086
      -0.009349    -0.00937914    -0.00937914
      -0.009389    -0.00941885    -0.00941885
      -0.009425     -0.0094528     -0.0094528
      -0.009454    -0.00948099    -0.00948099
      -0.009476    -0.00950429    -0.00950429
      -0.009497    -0.00952279    -0.00952279
      -0.009512    -0.00953726    -0.00953726
